Date	Open	High	Low	Close	Volume	Vol2	MA1	MA2	MA3	MA4	MA5	MA6
2014/02/13	1632.86	1642.04	1610.18	1612.15	5706665.00	7952721408	1633.244	1607.655	1566.738	1562.545	1559.395	1572.383
2014/02/14	1613.77	1625.91	1599.30	1625.91	4209185.00	6816579584	1632.97	1610.835	1572.415	1566.343	1561.106	1572.916
2014/02/17	1631.08	1644.83	1621.72	1644.49	5981305.00	8911147008	1629.956	1616.863	1579.891	1569.628	1562.621	1573.429
2014/02/18	1646.34	1648.86	1631.72	1640.43	4902805.00	8020105216	1632.504	1625.231	1586.17	1572.882	1563.564	1574.116
2014/02/19	1642.96	1654.21	1631.37	1641.82	6764933.00	7633765376	1632.96	1629.825	1590.517	1576.056	1564.76	1575.128
2014/02/20	1641.08	1647.49	1602.59	1621.28	8964941.00	8101576192	1634.786	1634.015	1594.865	1577.499	1565.313	1575.521
2014/02/21	1617.59	1649.39	1616.03	1626.90	5822028.00	7455023104	1634.984	1633.977	1600.601	1578.628	1566.141	1575.914
2014/02/24	1623.88	1649.66	1610.00	1647.83	7518320.00	7157226496	1635.652	1632.804	1608.258	1581.74	1567.823	1576.335
2014/02/25	1653.00	1658.50	1556.85	1578.54	9556128.00	11796828160	1623.274	1627.889	1611.31	1582.47	1568.467	1576.141
2014/02/26	1559.50	1580.47	1538.17	1573.20	7467059.00	8073815552	1609.55	1621.255	1612.399	1582.71	1568.908	1575.927
2014/02/27	1584.50	1606.06	1551.21	1556.96	6540452.00	8422308352	1596.686	1615.736	1611.696	1583.071	1568.35	1575.147
2014/02/28	1568.87	1575.01	1536.88	1573.05	5390004.00	6975323136	1585.916	1610.45	1610.642	1585.093	1567.735	1574.552
2014/03/03	1587.60	1603.21	1582.82	1596.68	4726561.00	6503409152	1575.686	1605.669	1611.266	1588.483	1567.431	1574.401
2014/03/04	1587.98	1588.36	1543.71	1558.39	4518070.00	5893443584	1571.656	1597.465	1611.348	1589.935	1567.731	1574.049
2014/03/05	1562.27	1566.35	1543.00	1548.70	3237875.00	4668411392	1566.756	1588.153	1608.989	1589.729	1567.457	1574.136
2014/03/06	1544.70	1544.70	1504.52	1524.08	3595580.00	4986473472	1560.18	1578.433	1606.224	1589.387	1566.351	1573.792
2014/03/07	1523.33	1533.39	1504.54	1511.29	3213496.00	4516894208	1547.828	1566.872	1600.425	1589.358	1565.38	1573.141
2014/03/10	1503.48	1503.48	1446.40	1452.76	4360413.00	5528713216	1519.044	1547.365	1590.084	1587.96	1563.77	1572.157
2014/03/11	1446.61	1482.74	1444.28	1468.19	3521171.00	5019022336	1501.004	1536.33	1582.109	1586.316	1562.145	1571.295
2014/03/12	1469.05	1486.62	1446.26	1465.65	3529204.00	5082569728	1484.394	1525.575	1573.415	1583.458	1560.463	1570.415
2014/03/13	1467.40	1489.07	1467.40	1485.42	2939270.00	4189940992	1476.662	1518.421	1567.078	1580.604	1559.468	1569.591
2014/03/14	1479.04	1492.60	1471.78	1488.96	3083473.00	4004365568	1472.196	1510.012	1560.231	1577.099	1558.149	1568.824
2014/03/17	1493.60	1509.65	1485.50	1509.63	2830820.00	4500565504	1483.57	1501.307	1553.488	1574.613	1557.131	1568.68
2014/03/18	1513.78	1528.21	1508.39	1514.70	3101699.00	5164222976	1492.872	1496.938	1547.202	1573.211	1556.661	1568.662
2014/03/19	1516.00	1516.11	1467.35	1478.95	4221496.00	6196774912	1495.532	1489.963	1539.058	1569.314	1555.714	1568.174
2014/03/20	1475.65	1484.97	1427.13	1427.78	3641446.00	5120592384	1484.004	1480.333	1529.383	1564.26	1553.822	1567.121
2014/03/21	1419.92	1462.40	1395.76	1457.19	3871845.00	4703706624	1477.65	1474.923	1520.897	1558.591	1552.638	1566.378
2014/03/24	1454.23	1455.85	1439.44	1448.95	2992719.00	3650982144	1465.514	1474.542	1510.953	1551.57	1551.765	1565.664
2014/03/25	1445.07	1458.47	1438.29	1451.48	3608469.00	4001503232	1452.87	1472.871	1504.6	1545.697	1551.126	1564.37
2014/03/26	1453.09	1466.42	1445.54	1465.52	2774168.00	3750958592	1450.184	1472.858	1499.217	1539.896	1550.256	1562.961
2014/03/27	1462.86	1462.86	1428.65	1428.81	3068989.00	4742854656	1450.39	1467.197	1492.809	1533.785	1548.165	1561.321
2014/03/28	1423.61	1428.19	1385.07	1389.99	3189142.00	4217818112	1436.95	1457.3	1483.656	1525.921	1546.132	1559.627
2014/03/31	1390.92	1402.97	1378.01	1394.32	2091641.00	2858475264	1426.024	1445.769	1473.538	1517.582	1543.605	1557.867
2014/04/01	1391.93	1418.15	1390.92	1416.99	2000911.00	2809098240	1419.126	1435.998	1466.468	1510.134	1541.508	1555.974
2014/04/02	1418.97	1424.95	1410.13	1417.27	2388655.00	3811768576	1409.476	1429.83	1459.896	1502.649	1539.352	1553.702
2014/04/03	1420.11	1445.26	1418.71	1428.16	2572748.00	3829052160	1409.346	1429.868	1455.1	1496.211	1536.855	1551.473
2014/04/04	1428.78	1457.84	1427.35	1457.33	3042322.00	4102571264	1422.814	1429.882	1452.402	1490.559	1534.593	1549.586
2014/04/08	1450.38	1475.46	1442.46	1470.27	3498081.00	4639480832	1438.004	1432.014	1453.278	1484.64	1533.19	1547.837
2014/04/09	1473.96	1494.38	1473.96	1484.82	3129129.00	4551540224	1451.57	1435.348	1454.109	1481.516	1531.993	1546.123
2014/04/10	1486.72	1501.70	1484.98	1495.31	3965412.00	5488317440	1467.178	1438.327	1455.593	1478.92	1530.815	1544.558
2014/04/11	1488.42	1488.42	1466.14	1475.22	2779514.00	3930570240	1476.59	1442.968	1455.083	1476.195	1529.633	1543.161
