Date	Open	High	Low	Close	Volume	Vol2	MA1	MA2	MA3	MA4	MA5	MA6
2005/06/07	819.37	835.90	808.15	808.30	675814.00	281286016	811.77	829.81	864.865	900.982	954.159	
2005/06/08	819.10	885.23	816.01	882.80	1723951.00	725100032	822.78	832.953	861.544	897.541	951.118	
2005/06/09	888.84	924.13	874.92	908.01	2257601.00	923548032	843.292	839.263	860.86	894.879	948.995	
2005/06/10	908.64	912.25	882.42	887.35	1536669.00	638636032	860.662	843.863	859.286	891.742	946.569	
2005/06/13	890.66	898.07	870.31	893.72	997850.00	407851008	876.036	848.207	858.436	889.15	944.269	
2005/06/14	896.80	904.04	882.07	883.08	812790.00	355305984	890.992	851.381	857.493	886.238	942.191	
2005/06/15	880.29	880.79	856.72	861.82	629897.00	266424992	886.796	854.788	855.659	882.762	939.951	
2005/06/16	856.17	868.30	845.75	867.99	658288.00	266436000	878.792	861.042	854.461	878.987	937.765	
2005/06/17	869.86	872.21	853.89	864.40	575254.00	229434000	874.202	867.432	853.247	875.256	935.515	
2005/06/20	871.35	894.40	852.09	894.12	1026927.00	438780000	874.282	875.159	854.808	873.495	933.721	
2005/06/21	894.86	894.97	875.48	878.39	895963.00	369800000	873.344	882.168	855.989	870.632	931.823	
2005/06/22	873.76	877.77	863.43	872.33	672560.00	283592000	875.446	881.121	857.037	868.07	929.86	
2005/06/23	869.40	880.21	861.76	866.19	604505.00	240472000	875.086	876.939	858.101	866.22	927.769	
2005/06/24	866.80	879.19	864.07	879.18	738374.00	315828000	878.042	876.122	859.992	864.898	925.921	
2005/06/27	886.97	903.65	886.97	893.62	1229061.00	535884992	877.942	876.112	862.159	864.328	924.323	
2005/06/28	892.23	892.23	874.22	881.65	625388.00	267056000	878.594	875.969	863.675	863.652	922.631	
2005/06/29	879.48	886.08	874.87	878.31	512714.00	221271008	879.79	877.618	866.203	862.979	921.181	
2005/06/30	877.03	877.03	851.87	855.30	559760.00	237992000	877.612	876.349	868.695	861.757	919.195	
2005/07/01	852.08	852.08	835.26	837.43	526360.00	276275008	869.262	873.652	870.542	860.048	916.226	
2005/07/04	832.37	832.37	815.57	831.58	624623.00	278700992	856.854	867.398	871.279	859.005	913.398	
2005/07/05	830.30	830.72	817.13	819.60	406762.00	207670000	844.444	861.519	871.844	857.832	910.463	
2005/07/06	821.74	825.81	807.94	813.79	518821.00	288716992	831.54	855.665	868.393	856.58	906.929	947.939
2005/07/07	813.79	830.43	813.23	826.68	653058.00	300384992	825.816	851.714	864.326	855.972	903.651	946.835
2005/07/08	823.57	823.57	809.21	813.82	523288.00	245002000	821.094	845.178	860.65	855.054	899.815	945.636
2005/07/11	820.76	834.25	798.44	801.13	580717.00	298524992	815.004	835.929	856.021	853.416	896.089	944.432
2005/07/12	796.64	828.11	792.48	824.38	924620.00	437043008	815.96	830.202	853.086	852.517	893.043	943.31
2005/07/13	823.88	828.73	812.67	818.58	541189.00	250840000	816.918	824.229	850.924	852.212	889.518	942.163
2005/07/14	817.95	829.19	814.51	825.91	700797.00	307089984	816.764	821.29	848.82	852.894	886.267	941.006
2005/07/15	818.73	829.70	815.75	817.95	784154.00	322068992	817.59	819.342	846.497	853.475	883.128	939.773
2005/07/18	815.84	815.84	800.26	803.80	472628.00	220956992	818.124	816.564	841.981	853.04	879.958	938.48
2005/07/19	803.40	811.95	797.60	804.71	469420.00	208899008	814.19	815.075	838.297	852.921	876.951	937.274
2005/07/20	802.20	813.10	798.52	810.01	446035.00	227475008	812.476	814.697	835.181	850.494	874.018	936.364
2005/07/21	806.46	808.82	800.30	808.20	475661.00	245502000	808.934	812.849	832.281	847.167	871.023	935.476
2005/07/22	808.20	843.00	808.20	835.18	2127901.00	904600000	812.38	814.985	830.081	845.428	868.585	934.847
2005/07/25	835.30	843.00	830.79	839.73	1032329.00	445847008	819.566	818.845	827.387	843.629	866.389	934.316
2005/07/26	844.19	880.17	844.19	873.01	2296701.00	1046894976	833.226	823.708	826.955	843.293	864.766	933.811
2005/07/27	871.64	888.50	869.37	888.49	1384870.00	658657024	848.922	830.699	827.464	844.182	863.472	933.282
2005/07/28	888.76	898.74	882.84	884.55	1329330.00	638288000	864.192	836.563	828.927	844.734	861.86	932.666
2005/07/29	883.27	886.29	874.01	878.59	803036.00	388710016	872.874	842.627	830.984	845.207	860.232	932.03
2005/08/01	879.35	894.04	878.76	889.06	728265.00	357192000	882.74	851.153	833.859	845.038	859.267	931.582
2005/08/02	890.41	906.61	887.06	906.61	1094780.00	511763008	889.46	861.343	838.209	845.979	858.306	931.34
2005/08/03	909.35	921.36	906.20	908.73	1556959.00	772702016	893.508	871.215	842.956	847.192	857.631	931.247
2005/08/04	906.12	910.56	901.77	905.55	779906.00	389870016	897.708	880.95	846.899	848.504	857.362	931.143
2005/08/05	904.46	929.93	904.24	929.93	1102822.00	601502016	907.976	890.425	852.705	850.196	857.547	930.763
2005/08/08	933.21	953.62	933.21	944.31	1425637.00	776644992	919.026	900.883	859.864	851.886	858.107	930.472
2005/08/09	945.51	958.19	938.23	958.19	1312857.00	682878016	929.342	909.401	866.555	854.437	859.044	930.086
2005/08/10	958.50	967.23	951.30	967.08	1374201.00	746977984	941.012	917.26	873.979	857.396	860.187	929.677
2005/08/11	967.67	994.23	967.67	991.92	1753717.00	1049155008	958.286	927.997	882.28	861.95	861.854	929.56
2005/08/12	993.67	996.69	969.17	975.22	2156502.00	1158019072	967.344	937.66	890.143	866.543	863.296	929.371
2005/08/15	974.89	997.59	974.89	994.48	1400517.00	813241984	977.378	948.202	899.677	871.973	865.489	929.094
2005/08/16	993.95	994.71	972.94	976.93	1323366.00	734972032	981.126	955.234	908.289	877.217	867.525	928.565
2005/08/17	974.56	992.93	963.17	992.13	1354274.00	732467968	986.136	963.574	917.394	883.162	869.871	928.142
2005/08/18	993.00	996.80	953.90	953.99	1922523.00	1009379008	978.55	968.418	924.684	887.406	871.689	927.446
2005/08/19	951.32	961.04	942.04	951.37	1161274.00	587740032	973.78	970.562	930.493	891.991	873.523	926.699
2005/08/22	949.60	962.24	947.54	957.96	822838.00	401473984	966.476	971.927	936.405	897.218	875.317	926.004
2005/08/23	958.45	966.38	949.60	960.80	906763.00	471465984	963.25	972.188	940.794	901.766	877.141	925.314
2005/08/24	962.63	985.74	962.21	979.29	1511436.00	780104000	960.682	973.409	945.334	907.123	879.667	924.85
2005/08/25	980.42	985.20	963.08	975.16	914207.00	517427008	964.916	971.733	949.865	912.098	882.496	924.334
2005/08/26	975.08	976.44	962.07	967.68	1201027.00	641299968	968.178	970.979	954.32	917.089	885.282	923.779
2005/08/29	966.69	966.69	940.03	948.91	1230030.00	622748032	966.368	966.422	957.312	921.926	887.483	922.961
2005/08/30	946.14	948.31	940.00	944.02	851912.00	419816000	963.012	963.131	959.182	926.569	889.745	921.952
2005/08/31	944.38	960.55	939.97	960.32	903151.00	471748992	959.218	959.95	961.762	931.58	891.037	921.078
2005/09/01	960.75	974.23	956.85	972.85	1051091.00	574444992	958.756	961.836	965.127	937.068	892.118	920.556
2005/09/02	974.39	975.63	962.89	971.85	796745.00	424860992	959.59	963.884	967.223	941.624	893.526	920.048
2005/09/05	969.63	975.07	962.14	971.46	931092.00	501348992	964.1	965.234	968.581	946.015	894.822	919.545
2005/09/06	971.78	978.01	956.84	959.05	1284947.00	667766016	967.106	965.059	968.623	948.883	896.088	919.14
2005/09/07	957.58	975.89	955.90	975.86	1225900.00	628947968	970.214	964.716	969.063	951.795	897.989	918.969
2005/09/08	976.52	984.65	972.56	979.20	1450956.00	790321024	971.484	965.12	968.427	954.95	899.842	918.804
2005/09/09	980.23	990.20	974.19	977.72	1149157.00	588275968	972.658	966.124	968.552	958.254	901.731	918.623
2005/09/12	981.80	982.72	967.80	970.72	821885.00	454804992	972.51	968.305	967.363	960.976	903.007	918.364
2005/09/13	970.80	984.83	970.49	984.77	858029.00	471804992	977.654	972.38	967.755	963.582	904.78	918.302
2005/09/14	992.18	995.62	984.00	993.72	1410404.00	758934016	981.226	975.72	967.835	966.415	906.803	918.332
2005/09/15	992.57	993.80	985.53	991.50	1000165.00	613076992	983.686	977.585	969.711	969.28	908.892	918.33
2005/09/16	990.20	993.04	986.45	987.90	909917.00	530233984	985.722	979.19	971.537	971.212	910.704	918.312
2005/09/19	988.06	989.35	982.92	988.08	582280.00	363583008	989.194	980.852	973.043	972.671	912.278	918.301
2005/09/20	990.71	993.41	975.61	978.87	1046251.00	555056000	988.014	982.834	973.946	973.36	913.899	918.265
2005/09/21	974.74	974.74	957.03	957.53	938966.00	494734016	980.776	981.001	972.859	973.042	915.219	918.2
2005/09/22	956.26	958.18	932.10	941.19	913458.00	456726016	970.714	977.2	971.16	971.351	916.651	917.923
2005/09/23	940.53	949.61	935.76	942.27	705490.00	352830016	961.588	973.655	969.89	970.253	918.398	917.312
2005/09/26	941.59	946.24	938.32	942.66	363166.00	173808000	952.504	970.849	969.577	968.525	920.249	916.824
2005/09/27	942.06	944.98	925.46	925.61	725798.00	361729984	941.852	964.933	968.656	966.815	922.016	916.239
2005/09/28	923.63	935.76	923.63	928.55	425987.00	213600992	936.056	958.416	967.068	964.695	923.929	915.429
2005/09/29	930.37	948.90	930.37	948.67	797225.00	385801984	937.552	954.133	965.859	964.518	925.962	914.807
2005/09/30	949.09	954.44	946.17	952.75	440806.00	232708992	939.648	950.618	964.904	964.564	928.277	914.046
2005/10/10	949.75	949.75	935.16	936.64	438876.00	219603008	938.444	945.474	963.163	963.853	930.536	913.313
2005/10/11	935.05	952.66	933.24	952.66	385252.00	207088992	943.854	942.853	962.844	963.582	932.674	912.858
2005/10/12	953.32	970.37	950.80	966.19	899351.00	534027008	951.382	943.719	962.36	963.145	935.134	912.326
2005/10/13	967.08	973.69	960.94	961.24	951997.00	637724032	953.896	945.724	961.462	962.681	937.39	911.828
2005/10/14	960.48	966.67	948.34	953.98	729233.00	457563008	954.142	946.895	960.275	962.225	939.657	911.392
2005/10/17	953.73	953.73	937.81	942.97	788019.00	449600992	955.408	946.926	958.888	962.027	941.976	910.967
2005/10/18	942.54	955.38	942.24	953.19	588358.00	368433984	955.514	949.684	957.308	962.332	944.451	910.701
2005/10/19	951.09	955.82	939.01	939.33	605180.00	380395008	950.142	950.762	954.589	961.633	946.606	910.312
2005/10/20	939.26	941.06	922.65	940.50	599027.00	339401984	945.994	949.945	952.039	960.554	948.811	909.917
2005/10/21	939.96	949.94	935.63	946.48	626771.00	334033984	944.494	949.318	949.968	959.709	950.666	909.626
2005/10/24	947.41	954.93	938.99	951.39	442626.00	267576000	946.178	950.793	948.133	959.04	952.527	909.458
2005/10/25	950.43	951.98	941.03	941.38	944602.00	548625024	943.816	949.665	946.259	958.451	953.667	909.216
2005/10/26	940.62	941.59	926.56	929.46	752840.00	448028992	941.842	945.992	944.855	956.904	954.349	908.911
2005/10/27	927.06	939.15	924.69	939.15	950158.00	511920992	941.572	943.783	944.753	955.569	955.26	908.56
2005/10/28	939.55	939.55	903.91	914.88	999018.00	492716992	935.252	939.873	943.384	953.474	955.864	908.048
2005/10/31	915.77	933.80	915.77	928.66	897397.00	452454016	930.706	938.442	942.684	952.072	956.524	907.896
2005/11/01	932.19	940.95	922.05	933.61	1107334.00	533947008	929.152	936.484	943.084	950.367	956.974	907.64
2005/11/02	934.61	944.50	934.61	938.47	1311567.00	827571968	930.954	936.398	943.58	948.525	957.47	907.551
2005/11/03	940.18	957.31	933.56	941.16	1368922.00	742515968	931.356	936.464	943.204	946.847	958.063	907.713
2005/11/04	940.37	945.45	934.24	940.67	667420.00	362334016	936.514	935.883	942.6	945.273	958.242	907.895
2005/11/07	940.24	940.24	928.28	936.82	571913.00	327087008	938.146	934.426	942.609	943.564	958.118	908.112
2005/11/08	935.11	945.16	928.31	944.18	739541.00	388028000	940.26	934.706	942.185	942.408	957.884	908.464
2005/11/09	945.23	959.45	945.23	950.49	1055394.00	541319040	942.664	936.809	941.401	942.173	957.608	908.898
2005/11/10	949.82	949.82	930.70	933.74	837338.00	464572992	941.18	936.268	940.026	941.925	956.638	909.246
2005/11/11	930.70	935.55	923.24	933.88	683941.00	367107008	939.822	938.168	939.021	941.645	955.949	909.622
2005/11/14	932.13	936.32	929.39	932.46	540399.00	296134016	938.95	938.548	938.495	941.305	954.915	910.202
2005/11/15	931.65	949.04	931.65	941.77	892094.00	455910016	938.468	939.364	937.924	941.844	954.329	910.927
2005/11/16	942.66	946.66	935.39	946.30	695930.00	372648992	937.63	940.147	938.273	942.436	953.565	911.718
2005/11/17	944.84	947.23	936.69	943.44	652310.00	475976000	939.57	940.375	938.419	942.261	953.39	912.539
2005/11/18	944.93	968.54	942.78	958.16	1238037.00	696899968	944.426	942.124	939.003	942.442	953.503	913.513
2005/11/21	958.11	965.41	953.96	960.13	591715.00	334064992	949.96	944.455	939.44	943.225	953.539	914.428
2005/11/22	960.13	960.13	943.37	943.37	694620.00	347377984	950.28	944.374	939.54	942.915	953.248	915.195
2005/11/23	942.91	950.77	939.21	947.46	450302.00	240810000	950.512	944.071	940.44	942.291	952.718	916.193
2005/11/24	947.18	956.19	943.91	951.27	588042.00	333192000	952.078	945.824	941.046	941.958	952.32	917.408
2005/11/25	950.63	952.95	945.03	949.37	324000.00	181678000	950.32	947.373	942.771	941.805	952.015	918.648
2005/11/28	947.67	953.44	943.59	944.71	397332.00	220066000	947.236	948.598	943.573	941.863	951.945	919.714
2005/11/29	944.28	944.67	933.21	936.38	438188.00	239844992	945.838	948.059	943.711	941.302	951.817	920.781
2005/11/30	935.02	940.80	933.62	937.69	365173.00	203958000	943.884	947.198	943.672	941.248	951.44	921.239
2005/12/01	937.13	945.71	935.71	942.70	269142.00	157432992	942.17	947.124	943.75	941.321	950.938	921.528
2005/12/02	946.54	949.83	939.24	943.83	422677.00	239859008	941.062	945.691	943.908	941.233	950.471	921.998
2005/12/05	943.90	945.82	936.42	939.22	428659.00	232578000	939.964	943.6	944.028	940.827	949.933	922.378
2005/12/06	938.11	951.37	936.85	951.17	579119.00	315444000	942.922	944.38	944.377	941.153	949.802	922.945
2005/12/07	951.17	963.63	949.34	963.63	766192.00	384300000	948.11	945.997	945.034	942.292	949.598	923.793
2005/12/08	965.12	975.43	963.87	967.87	1082428.00	618638016	953.144	947.657	946.74	943.25	949.409	924.626
2005/12/09	965.46	978.21	964.18	975.87	590837.00	348134016	959.552	950.307	948.84	945.283	949.378	925.555
2005/12/12	981.32	982.61	972.79	979.62	627685.00	370391008	967.632	953.798	951.198	946.981	949.527	926.267
2005/12/13	978.62	990.67	977.07	986.98	716633.00	408216000	974.794	958.858	953.458	948.76	949.564	927.172
2005/12/14	986.98	992.90	980.98	990.62	597584.00	360214016	980.192	964.151	955.674	950.499	949.512	928.158
2005/12/15	990.19	999.91	983.95	986.47	544496.00	297548000	983.912	968.528	957.826	952.009	949.428	929.16
2005/12/16	984.75	988.38	980.08	987.21	340786.00	211768992	986.18	972.866	959.279	953.56	949.417	930.06
2005/12/19	987.60	999.66	985.63	995.99	574416.00	296156992	989.454	978.543	961.071	955.533	949.549	930.913
2005/12/20	997.10	1000.93	994.99	1000.93	467352.00	207686000	992.244	983.519	963.95	957.424	949.916	931.907
2005/12/21	1000.23	1011.42	997.90	1000.31	639408.00	329180000	994.182	987.187	966.592	959.085	950.629	932.924
2005/12/22	1000.08	1000.08	988.82	995.33	388851.00	202796992	995.954	989.933	968.795	961.138	951.531	934.091
2005/12/23	996.25	1005.78	995.61	1005.05	768799.00	414263008	999.522	992.851	971.579	963.51	952.578	935.488
2005/12/26	1010.21	1029.70	1010.07	1025.29	1484160.00	790102016	1005.382	997.418	975.608	966.605	953.955	937.102
2005/12/27	1026.60	1027.51	1018.99	1023.64	687920.00	389576000	1009.924	1001.084	979.971	969.334	955.589	938.802
2005/12/28	1028.09	1035.15	1018.87	1027.62	812445.00	427057984	1015.386	1004.784	984.468	972.044	957.24	940.584
2005/12/29	1038.96	1063.49	1038.96	1063.49	1383727.00	890931008	1029.018	1012.486	990.507	976.046	959.154	942.558
2005/12/30	1068.38	1072.42	1061.02	1062.18	1242453.00	737358976	1040.444	1019.983	996.424	979.513	960.977	944.627
2006/01/04	1061.14	1080.10	1056.33	1078.07	1023106.00	621918016	1051	1028.191	1003.367	983.445	963.335	946.935
2006/01/05	1078.07	1084.10	1075.20	1081.36	1036197.00	642409984	1062.544	1036.234	1009.877	988.044	965.48	949.077
2006/01/06	1082.13	1090.24	1073.63	1084.09	1528714.00	881859968	1073.838	1044.612	1015.899	992.599	967.445	951.289
2006/01/09	1084.19	1092.29	1081.64	1092.25	1341206.00	715683008	1079.59	1054.304	1022.118	997.298	969.628	953.509
2006/01/10	1092.64	1103.10	1085.03	1103.10	1232019.00	696659968	1087.774	1064.109	1028.48	1002.422	972.114	955.885
2006/01/11	1103.64	1107.09	1079.36	1083.90	1476370.00	835763968	1088.94	1069.97	1033.694	1007.062	974.462	958.219
2006/01/12	1081.39	1098.98	1079.42	1097.47	1337989.00	717952000	1092.162	1077.353	1039.219	1012.432	976.867	960.659
2006/01/13	1105.37	1105.37	1089.92	1096.91	1226292.00	683107968	1094.726	1084.282	1044.533	1017.739	979.493	963.05
2006/01/16	1099.10	1101.64	1087.30	1087.64	1217205.00	638984000	1093.804	1086.697	1049.592	1022.57	981.946	965.378
2006/01/17	1083.24	1100.69	1083.24	1099.52	1135996.00	619319040	1093.088	1090.431	1055.207	1027.76	984.496	967.581
2006/01/18	1097.55	1124.18	1095.84	1121.27	1293221.00	701440000	1100.562	1094.751	1061.471	1033.828	987.328	969.927
2006/01/19	1122.03	1141.94	1122.03	1140.72	1317099.00	713920000	1109.212	1100.687	1068.46	1040.147	990.65	972.158
