Date	Open	High	Low	Close	Volume	Vol2	MA1	MA2	MA3	MA4	MA5	MA6
2011/02/14	2776.90	2845.87	2776.90	2834.35	2927625.00	2543759104	2770.63	2694.201	2622.153	2606.248	2609.612	2569.66
2011/02/15	2842.02	2846.06	2791.97	2802.72	2390655.00	2209801984	2793.308	2723.463	2631.012	2614.219	2614.262	2573.059
2011/02/16	2805.49	2829.32	2774.82	2804.39	2601450.00	2227796736	2800.962	2748.344	2640.102	2623.191	2619.942	2577.258
2011/02/17	2834.69	2876.30	2795.83	2810.57	1934572.00	2090308352	2804.768	2766.021	2649.183	2631.435	2626.203	2581.444
2011/02/18	2804.15	2816.00	2764.19	2800.41	1554308.00	1461046400	2810.488	2778.101	2659.455	2639.911	2632.214	2584.969
2011/02/21	2788.27	2917.64	2784.69	2914.98	2573155.00	2913260288	2826.614	2798.622	2679.751	2650.536	2638.889	2589.137
2011/02/22	2939.60	2951.38	2845.12	2856.42	2369735.00	3237668352	2837.354	2815.331	2698.246	2659.216	2642.912	2593.014
2011/02/23	2835.69	2906.52	2820.40	2887.22	1347020.00	1712799744	2853.92	2827.441	2716.471	2669.074	2647.852	2597.024
2011/02/24	2870.20	2870.66	2809.45	2847.05	1235917.00	1329484416	2861.216	2832.992	2735.816	2678.466	2651.784	2601.09
2011/02/25	2843.24	2869.91	2808.92	2838.76	1429971.00	1357009024	2868.886	2839.687	2752.653	2686.518	2655.38	2605.088
2011/02/28	2839.27	2934.86	2822.63	2917.29	1569109.00	1814824320	2869.348	2847.981	2771.091	2697.429	2661.175	2609.43
2011/03/01	2914.12	2918.73	2849.55	2884.62	1627011.00	1624611840	2874.988	2856.171	2789.817	2706.065	2666.842	2613.962
2011/03/02	2870.69	2876.16	2835.55	2871.73	1655482.00	1600107520	2871.89	2862.905	2805.625	2714.37	2672.683	2618.375
2011/03/03	2863.73	2910.66	2848.10	2872.25	2131460.00	1812232320	2876.93	2869.073	2817.547	2722.479	2678.893	2622.668
2011/03/04	2873.93	2910.47	2849.95	2890.54	1819125.00	1632477184	2887.286	2878.086	2828.094	2732.332	2684.825	2626.757
2011/03/07	2904.69	2926.73	2863.75	2904.51	1725268.00	1811801088	2884.73	2877.039	2837.831	2745.514	2691.472	2630.684
2011/03/08	2905.09	2916.01	2868.79	2898.89	1466759.00	1566652672	2887.584	2881.286	2848.309	2759.259	2697.597	2634.602
2011/03/09	2904.94	2950.96	2885.16	2938.75	1234009.00	1618634368	2900.988	2886.439	2856.94	2773.127	2704.191	2638.795
2011/03/10	2930.28	2932.71	2873.07	2880.73	1504416.00	1471045760	2902.684	2889.807	2861.399	2787.147	2709.971	2642.147
2011/03/11	2867.31	2913.28	2856.52	2876.02	1337411.00	1379097216	2899.78	2893.533	2866.61	2799.613	2715.705	2645.211
2011/03/14	2882.58	2972.56	2878.34	2971.91	1741841.00	1819411584	2913.26	2898.995	2873.488	2813.726	2721.807	2649.004
2011/03/15	2954.33	2962.48	2860.72	2898.67	1659340.00	1822525184	2913.216	2900.4	2878.285	2826.678	2723.463	2652.127
2011/03/16	2900.05	2974.62	2886.96	2967.53	1562634.00	1731973504	2918.972	2909.98	2886.442	2840.41	2725.289	2656.058
2011/03/17	2937.12	2976.54	2867.50	2867.73	1218304.00	1477409664	2916.372	2909.528	2889.301	2848.207	2726.613	2659.11
2011/03/18	2897.61	2916.17	2839.82	2842.73	1201278.00	1458429696	2909.714	2904.747	2891.417	2853.645	2727.349	2661.521
2011/03/21	2841.58	2867.57	2782.21	2793.16	1358268.00	1325260032	2873.964	2893.612	2885.325	2856.424	2727.967	2662.88
2011/03/22	2806.89	2846.02	2790.37	2825.84	1118900.00	1050195712	2859.398	2886.307	2883.796	2860.975	2729.619	2664.483
2011/03/23	2828.19	2865.37	2825.31	2844.45	991970.00	931951424	2834.782	2876.877	2881.658	2863.586	2730.8	2666.692
2011/03/24	2851.41	2856.61	2823.94	2840.95	1143276.00	961364928	2829.426	2872.899	2881.353	2865.233	2732.239	2669.04
2011/03/25	2846.20	2848.39	2812.23	2832.79	1572131.00	1375750656	2827.438	2868.576	2881.054	2867.265	2734.283	2671.7
2011/03/28	2831.93	2836.85	2794.11	2796.77	1362175.00	1307845760	2828.16	2851.062	2875.029	2866.013	2736.13	2674.153
2011/03/29	2797.69	2802.45	2724.80	2738.98	1662755.00	1561846400	2810.788	2835.093	2867.747	2863.888	2739.053	2675.915
2011/03/30	2739.10	2768.94	2736.80	2759.97	1681864.00	1469072640	2793.892	2814.337	2862.158	2862.407	2742.799	2678.5
2011/03/31	2765.83	2800.78	2737.01	2775.20	1108441.00	998332096	2780.742	2805.084	2857.306	2861.228	2746.332	2681.531
2011/04/01	2776.23	2789.34	2740.00	2788.36	1480460.00	1247835904	2771.856	2799.647	2852.197	2860.827	2750.369	2684.547
2011/04/06	2756.01	2771.57	2710.30	2763.70	1912503.00	1980887680	2765.242	2796.701	2845.156	2855.784	2753.16	2686.551
2011/04/07	2761.97	2769.26	2732.80	2762.01	1137890.00	1062072064	2769.848	2790.318	2838.313	2852.637	2755.926	2688.44
2011/04/08	2758.55	2850.02	2751.51	2837.44	3240937.00	2426128384	2785.342	2789.617	2833.247	2850.978	2760.026	2690.8
2011/04/11	2841.88	2856.16	2788.08	2803.13	2054597.00	1766276096	2790.928	2785.835	2829.367	2849.514	2763.99	2693.162
2011/04/12	2805.60	2829.95	2763.17	2780.46	1571772.00	1414402688	2789.348	2780.602	2824.589	2847.57	2767.044	2695.317
2011/04/13	2776.76	2834.85	2765.54	2834.62	1690079.00	1613370368	2803.532	2784.387	2817.725	2844.815	2771.122	2697.481
2011/04/14	2838.64	2841.07	2795.10	2803.87	1236551.00	1131939072	2811.904	2790.876	2812.984	2842.123	2774.094	2699.229
2011/04/15	2793.04	2838.15	2790.31	2818.55	1274171.00	1087532416	2808.126	2796.734	2805.535	2840.35	2777.36	2700.389
2011/04/18	2814.93	2845.07	2801.75	2814.13	1363828.00	1138387712	2810.326	2800.627	2802.855	2838.413	2780.446	2701.482
