Date	Open	High	Low	Close	Volume	Vol2	MA1	MA2	MA3	MA4	MA5	MA6
2006/04/13	1329.57	1333.13	1313.55	1313.80	2784228.00	1327154944						
2006/04/14	1315.03	1338.95	1308.53	1338.54	1723123.00	919692032						
2006/04/17	1362.09	1380.85	1361.34	1367.09	2139196.00	1142237952						
2006/04/18	1415.92	1431.44	1403.79	1431.08	3073962.00	1480925952						
2006/04/19	1463.45	1468.22	1452.16	1462.08	2362505.00	1537362048	1382.518					
2006/04/20	1463.38	1504.41	1459.63	1483.37	2741805.00	1848045056	1416.432					
2006/04/21	1486.55	1553.53	1486.55	1541.29	2895278.00	1905347968	1456.982					
2006/04/24	1601.04	1630.28	1579.35	1607.64	3379931.00	2597464064	1505.092					
2006/04/25	1600.46	1615.84	1564.69	1595.49	2607092.00	1931122048	1537.974					
2006/04/26	1591.10	1606.02	1576.93	1580.39	2181854.00	1360411008	1561.636	1472.077				
2006/04/27	1578.12	1589.46	1567.63	1587.48	1671140.00	962140992	1582.458	1499.445				
2006/04/28	1581.53	1656.08	1564.46	1655.46	2539538.00	1757760000	1605.292	1531.137				
2006/05/08	1664.43	1739.15	1664.43	1734.34	2417174.00	1744043008	1630.632	1567.862				
2006/05/09	1747.88	1802.06	1743.83	1801.22	3495849.00	2546375936	1671.778	1604.876				
2006/05/10	1805.60	1830.00	1792.41	1803.35	3791605.00	2813000960	1716.37	1639.003				
2006/05/11	1800.54	1862.31	1778.54	1814.04	3189225.00	2044082944	1761.682	1672.07				
2006/05/12	1808.95	1863.66	1805.74	1862.64	1878390.00	1072222976	1803.118	1704.205				
2006/05/15	1915.58	1965.74	1913.54	1965.13	2669684.00	2332122112	1849.276	1739.954				
2006/05/16	2046.34	2084.32	1968.91	1976.88	4719108.00	4069644032	1884.408	1778.093				
2006/05/17	1973.61	2024.33	1885.08	1935.24	3145857.00	2724764928	1910.786	1813.578	1642.828			
2006/05/18	1920.44	1929.78	1864.31	1912.63	2309854.00	1958887040	1930.504	1846.093	1672.769			
2006/05/19	1915.29	1984.65	1903.65	1977.55	3436398.00	2408325120	1953.486	1878.302	1704.719			
2006/05/22	1983.56	1989.74	1958.96	1964.42	3290197.00	1989693056	1953.344	1901.31	1734.586			
2006/05/23	1952.67	1952.67	1873.77	1887.24	3171987.00	2281385984	1935.416	1909.912	1757.394			
2006/05/24	1904.04	1939.83	1819.04	1894.76	2879570.00	2031579008	1927.32	1919.053	1779.028			
2006/05/25	1946.14	1952.13	1838.68	1871.43	1983944.00	2076528000	1919.08	1924.792	1798.431			
2006/05/26	1883.84	1909.67	1866.32	1904.75	1920929.00	1589635968	1904.52	1929.003	1816.604			
2006/05/29	1925.87	2035.72	1924.39	2035.20	2563860.00	2502553088	1918.676	1936.01	1837.982			
2006/05/30	2083.13	2128.87	2054.42	2098.06	2651529.00	2978020096	1960.84	1948.128	1863.11			
2006/05/31	2094.97	2135.48	2034.19	2058.79	2239781.00	2534196992	1993.646	1960.483	1887.031	1748.713		
2006/06/01	2048.71	2136.06	2038.13	2129.53	2393850.00	2339960064	2045.266	1982.173	1914.133	1775.904		
2006/06/02	2133.74	2142.75	2072.28	2098.40	2911037.00	2391919104	2083.996	1994.258	1936.28	1801.232		
2006/06/05	2081.54	2081.54	2012.13	2072.77	1960380.00	1487803008	2091.51	2005.093	1953.202	1824.755		
2006/06/06	2065.16	2076.89	2031.97	2035.58	1966292.00	1714638976	2079.014	2019.927	1964.92	1844.905		
2006/06/07	2026.88	2026.88	1927.99	1934.24	1993934.00	1744560000	2054.104	2023.875	1971.464	1860.644		
2006/06/08	1917.55	1959.17	1898.11	1951.17	1629338.00	1327228032	2018.432	2031.849	1978.321	1876.237		
2006/06/09	1947.10	1960.03	1910.91	1913.88	1315313.00	1162018048	1981.528	2032.762	1980.883	1888.657		
2006/06/12	1894.17	1967.79	1888.16	1967.77	1023571.00	1126040960	1960.528	2026.019	1981.015	1900.661		
2006/06/13	1970.38	2029.65	1969.02	1997.62	1294618.00	1347265024	1952.936	2015.975	1982.052	1914.065		
2006/06/14	1985.71	2039.93	1955.07	2031.74	2374988.00	1371741952	1972.436	2013.27	1986.876	1929.11		
2006/06/15	2032.00	2076.99	2025.30	2032.18	2675016.00	1389762048	1988.638	2003.535	1992.854	1943.934		
2006/06/16	2063.31	2076.53	2056.36	2076.31	2489201.00	1365933952	2021.124	2001.326	1997.792	1957.962		
2006/06/19	2055.42	2180.45	2042.70	2157.56	2189100.00	2070569984	2059.082	2009.805	2007.449	1972.069		
2006/06/20	2152.11	2179.65	2143.29	2161.26	2149827.00	1675522048	2091.81	2022.373	2021.15	1984.071		
2006/06/21	2154.63	2171.21	2123.84	2142.92	2333013.00	1450233984	2114.046	2043.241	2033.558	1995.39		
2006/06/22	2133.66	2147.98	2122.62	2133.74	1696003.00	990180992	2134.358	2061.498	2046.673	2006.046		
2006/06/23	2130.17	2182.32	2120.89	2175.25	2035970.00	1605664000	2154.146	2087.635	2060.198	2016.467		
2006/06/26	2176.68	2255.02	2176.68	2246.76	2447792.00	1940233984	2171.986	2115.534	2070.777	2025.854		
2006/06/27	2249.71	2280.69	2249.25	2271.85	2275744.00	1550845952	2194.104	2142.957	2079.466	2035.687		
2006/06/28	2268.20	2278.51	2220.86	2231.42	1715515.00	1386793984	2211.804	2162.925	2088.097	2045.559		
2006/06/29	2232.29	2255.77	2232.04	2255.77	2511671.00	1620712960	2236.21	2185.284	2094.409	2056.997		
2006/06/30	2265.43	2272.87	2202.36	2219.70	2333171.00	1550720000	2245.1	2199.623	2100.475	2065.069		
2006/07/03	2217.92	2217.92	2187.97	2207.20	1585836.00	1588717056	2237.188	2204.587	2107.196	2073.162		
2006/07/04	2203.96	2203.96	2160.21	2188.70	2792919.00	2186516992	2220.558	2207.331	2114.852	2083.21		
2006/07/05	2184.78	2184.78	2141.57	2167.98	2691361.00	1633248000	2207.87	2209.837	2126.539	2092.318		
2006/07/06	2171.61	2207.34	2165.12	2206.38	2165644.00	1670832000	2197.992	2217.101	2139.3	2103.483		
2006/07/07	2214.01	2217.28	2176.82	2186.85	2306988.00	1609549056	2191.422	2218.261	2152.948	2112.886		
2006/07/10	2180.03	2182.53	2153.42	2173.53	1850549.00	1437522048	2184.688	2210.938	2163.236	2117.497		
2006/07/11	2173.26	2183.57	2165.05	2178.95	1420270.00	1113427968	2182.738	2201.648	2172.302	2120.193		
2006/07/12	2178.59	2179.05	2138.16	2154.20	3077960.00	1651851008	2179.982	2193.926	2178.426	2123.374	1936.043	
2006/07/13	2143.45	2164.91	2054.52	2089.95	2895036.00	2055010048	2156.696	2177.344	2181.314	2122.054	1948.979	
2006/07/14	2068.39	2097.91	2059.73	2091.97	1862295.00	1195149056	2137.72	2164.571	2182.097	2121.84	1961.536	
2006/07/17	2080.87	2104.14	2062.17	2100.13	1891371.00	1265161984	2123.04	2153.864	2179.226	2122.752	1973.754	
2006/07/18	2097.08	2108.03	2086.56	2107.71	1326837.00	879849024	2108.792	2145.765	2176.548	2125.156	1985.031	
2006/07/19	2107.25	2107.52	2043.57	2053.59	1740323.00	1183371008	2088.67	2134.326	2172.082	2129.135	1994.889	
2006/07/20	2048.80	2079.10	2048.19	2078.90	1202066.00	844172032	2086.46	2121.578	2169.339	2133.392	2004.815	
2006/07/21	2085.02	2086.82	2077.32	2082.91	1210615.00	800206016	2084.648	2111.184	2164.722	2139.027	2013.842	
2006/07/24	2061.13	2181.21	2057.73	2173.05	2376648.00	1943060992	2099.232	2111.136	2161.037	2145.869	2023.265	
2006/07/25	2175.36	2187.75	2165.20	2182.19	1848537.00	1339591936	2114.128	2111.46	2156.554	2152.022	2033.043	
2006/07/26	2182.75	2182.94	2157.42	2170.82	1193375.00	872374016	2137.574	2113.122	2153.524	2156.658	2042.884	
2006/07/27	2163.55	2181.17	2127.62	2150.47	1425225.00	1128946048	2151.888	2119.174	2148.259	2160.601	2052.267	
2006/07/28	2145.06	2148.14	2101.69	2127.03	1169048.00	916041024	2160.712	2122.68	2143.625	2162.291	2060.127	
2006/07/31	2116.28	2116.28	2066.30	2077.14	1051045.00	761985024	2141.53	2120.381	2137.123	2159.611	2065.84	
2006/08/01	2077.45	2087.85	2056.01	2061.43	969068.00	659555008	2117.378	2115.753	2130.759	2156.283	2070.177	
2006/08/02	2060.45	2066.84	2015.94	2040.96	1212881.00	703991040	2091.406	2114.49	2124.408	2152.884	2074.137	
2006/08/03	2038.94	2049.25	1996.33	2012.93	794754.00	585001024	2063.898	2107.893	2114.736	2148.857	2077.452	
2006/08/04	2012.32	2019.67	1960.69	1974.04	1027706.00	697086976	2033.3	2097.006	2104.095	2142.15	2079.309	
2006/08/07	1964.06	1985.49	1930.85	1960.70	1040148.00	654136000	2010.012	2075.771	2093.453	2132.615	2079.235	
2006/08/08	1957.09	2014.14	1957.09	2014.14	990817.00	637689024	2000.554	2058.966	2085.213	2124.025	2079.856	
2006/08/09	2015.27	2026.11	2002.98	2012.52	803314.00	534540992	1994.866	2043.136	2078.129	2116.728	2081.144	
2006/08/10	2015.46	2028.52	2009.82	2015.98	820366.00	653027008	1995.476	2029.687	2074.43	2108.735	2082.866	
2006/08/11	2014.12	2017.67	1986.38	2002.26	945988.00	724486016	2001.12	2017.21	2069.945	2101.487	2083.278	
2006/08/14	2001.37	2006.19	1951.50	1961.45	1195747.00	845891008	2001.27	2005.641	2063.011	2093.295	2083.229	
2006/08/15	1958.41	1966.78	1937.62	1966.78	649706.00	497223008	1991.798	1996.176	2055.965	2085.898	2084.554	
2006/08/16	1964.62	1985.34	1960.91	1984.70	755903.00	621976000	1986.234	1990.55	2052.52	2079.789	2086.053	
2006/08/17	1982.43	1982.43	1955.91	1969.68	643831.00	485535008	1976.974	1986.225	2047.059	2071.899	2087.691	
2006/08/18	1982.97	1988.38	1971.90	1977.58	782227.00	560313024	1972.038	1986.579	2041.792	2064.923	2088.905	
